"period","borealization_index","order"
"preindustrial",-1.02612709053034,1
"preindustrial",-1.37703422796997,1
"preindustrial",-0.5489450811612,1
"preindustrial",-1.02184001590186,1
"preindustrial",-0.981343097249628,1
"preindustrial",-1.86526632853655,1
"preindustrial",-2.82605426065818,1
"preindustrial",-0.676992784004534,1
"preindustrial",-0.825548565294301,1
"preindustrial",-2.01727045403482,1
"preindustrial",-0.752770651585339,1
"preindustrial",-0.75016498243357,1
"preindustrial",-0.881300212939797,1
"preindustrial",-1.83560731512896,1
"preindustrial",-2.80966723092406,1
"preindustrial",-2.68287891529333,1
"preindustrial",0.0182962362622884,1
"preindustrial",0.099985471369415,1
"preindustrial",1.07708833633147,1
"preindustrial",-0.775477570532451,1
"preindustrial",-2.93586025948049,1
"preindustrial",-0.755278988049684,1
"preindustrial",-0.945496370900992,1
"preindustrial",-0.30573399427517,1
"preindustrial",-0.306468219177506,1
"preindustrial",-2.2481937823347,1
"preindustrial",-1.30195371202303,1
"preindustrial",-1.89792303284513,1
"preindustrial",-2.37729021613882,1
"preindustrial",-1.94749762911728,1
"preindustrial",-1.71801493567654,1
"preindustrial",0.296311016479537,1
"preindustrial",-1.31723767131014,1
"preindustrial",-0.209412251082874,1
"preindustrial",0.582570068658332,1
"preindustrial",-1.0732467712864,1
"preindustrial",-2.017696014599,1
"preindustrial",-1.7212010802073,1
"preindustrial",-2.49432083330811,1
"preindustrial",-1.47891192695893,1
"preindustrial",-0.955401914578546,1
"preindustrial",-0.961140146502567,1
"preindustrial",-0.795430366201236,1
"preindustrial",-1.37811464119891,1
"preindustrial",-0.891705640601849,1
"preindustrial",2.54777160277094,1
"preindustrial",-1.74802393364387,1
"preindustrial",-1.59990208096654,1
"preindustrial",-0.967736893408929,1
"preindustrial",0.331275671895541,1
"preindustrial",-0.0169075522267429,1
"preindustrial",-0.217802305307295,1
"preindustrial",-2.0588299280876,1
"preindustrial",-2.56059916167817,1
"preindustrial",-1.22089754841677,1
"preindustrial",-1.24357461188097,1
"preindustrial",-0.9861970045426,1
"preindustrial",-0.795813243215996,1
"preindustrial",-0.434980454200148,1
"preindustrial",-1.55840864825676,1
"preindustrial",-1.1033332144062,1
"preindustrial",-2.60620849592894,1
"preindustrial",-0.0173847532380486,1
"preindustrial",-0.613918997851553,1
"preindustrial",-1.1501234147899,1
"preindustrial",0.652776361592772,1
"preindustrial",-0.06743031310155,1
"preindustrial",-2.81676904694972,1
"preindustrial",-1.61861637277271,1
"preindustrial",-0.813836286707453,1
"preindustrial",-0.598352942516761,1
"preindustrial",0.217920069326148,1
"preindustrial",-1.07123019141869,1
"preindustrial",0.199107936217271,1
"preindustrial",0.968365330082143,1
"preindustrial",-2.40509001874685,1
"preindustrial",0.0675578802959054,1
"preindustrial",-0.0703348110786765,1
"preindustrial",0.14796049447702,1
"preindustrial",-1.21056876346255,1
"preindustrial",-0.827904771262395,1
"preindustrial",-2.75383935746267,1
"preindustrial",0.1641503501376,1
"preindustrial",-0.833373348799654,1
"preindustrial",-3.18018450272056,1
"preindustrial",-1.33661566653143,1
"preindustrial",-1.07130528852206,1
"preindustrial",-0.247494863543545,1
"preindustrial",-0.589916822327177,1
"preindustrial",-0.541303563878465,1
"preindustrial",-1.78080192064392,1
"preindustrial",-0.747205674030703,1
"preindustrial",-2.01676702809238,1
"preindustrial",-0.742739736552678,1
"preindustrial",-1.80513348725917,1
"preindustrial",0.364777208907432,1
"preindustrial",-1.35760360634529,1
"preindustrial",0.981451674416033,1
"preindustrial",-0.410164124893412,1
"preindustrial",-0.693396124259695,1
"preindustrial",-1.26910108478129,1
"preindustrial",-1.05161770238471,1
"preindustrial",-2.74461024840824,1
"preindustrial",-0.261651918079831,1
"preindustrial",-1.59389783566175,1
"preindustrial",-1.68114382860677,1
"preindustrial",-0.851008808272522,1
"preindustrial",0.821166967730885,1
"preindustrial",1.16212607831511,1
"preindustrial",-3.3609828101273,1
"preindustrial",-1.60784112628392,1
"preindustrial",-2.37177084103075,1
"preindustrial",-2.68386657612769,1
"preindustrial",-2.92129963469171,1
"preindustrial",0.344137002370645,1
"preindustrial",0.259576499601197,1
"preindustrial",0.013875268024098,1
"preindustrial",-0.70439363292844,1
"preindustrial",-2.73405696682691,1
"preindustrial",-2.01861591604427,1
"preindustrial",-3.03215236034153,1
"preindustrial",-1.95726862879651,1
"preindustrial",-2.7641545307301,1
"preindustrial",-2.5880585817062,1
"preindustrial",-0.456756343904039,1
"preindustrial",-2.13606332800883,1
"preindustrial",-0.892332442753634,1
"preindustrial",-1.14157281149371,1
"preindustrial",-1.5627281162764,1
"preindustrial",0.713291224769503,1
"preindustrial",0.111650520951659,1
"preindustrial",-2.74077776256162,1
"preindustrial",-1.33871638087149,1
"preindustrial",-2.92954624779877,1
"preindustrial",-0.961324504468773,1
"preindustrial",-1.87360491255956,1
"preindustrial",-0.711868669912299,1
"preindustrial",-3.05118718984681,1
"preindustrial",0.304800627330145,1
"preindustrial",-1.23613151435702,1
"preindustrial",-1.89792303284513,1
"preindustrial",-0.470913251102734,1
"preindustrial",0.376975574630076,1
"preindustrial",-1.74609428440735,1
"preindustrial",-0.811418110087772,1
"preindustrial",-1.48895824574604,1
"preindustrial",1.07647714084504,1
"preindustrial",-0.771382497813911,1
"preindustrial",-1.61246942123737,1
"preindustrial",-0.167608561820772,1
"preindustrial",-0.975370048895617,1
"preindustrial",-0.196987790031889,1
"preindustrial",-3.07182040275346,1
"preindustrial",-3.57621328478261,1
"preindustrial",-2.88637698997942,1
"preindustrial",-2.72103042266852,1
"preindustrial",-3.17748311904881,1
"preindustrial",-2.34014366634913,1
"preindustrial",-2.84685100685861,1
"preindustrial",-0.29022377910962,1
"preindustrial",-1.95081055343209,1
"preindustrial",-1.52244839969002,1
"preindustrial",-2.07361765858152,1
"preindustrial",-2.77864703290116,1
"preindustrial",-0.844181360883485,1
"preindustrial",-2.55295497992147,1
"preindustrial",-0.569708566983973,1
"preindustrial",-3.9632486192207,1
"preindustrial",1.22237737012145,1
"preindustrial",-2.13619287791501,1
"preindustrial",-1.81933257831135,1
"preindustrial",-0.505919612979718,1
"preindustrial",-1.60784112628392,1
"preindustrial",-1.15067451639041,1
"preindustrial",-1.87857687151164,1
"preindustrial",-0.0241534563440801,1
"preindustrial",-0.209412251082874,1
"preindustrial",-1.34349156193042,1
"preindustrial",-2.16196475284687,1
"preindustrial",-2.02115350140018,1
"preindustrial",-1.66984993556814,1
"preindustrial",0.248630295509309,1
"preindustrial",-0.623813119011448,1
"preindustrial",-2.20073773857705,1
"preindustrial",-2.2320470318499,1
"preindustrial",-1.42111541335742,1
"preindustrial",-1.66105153697012,1
"preindustrial",-2.07839154835022,1
"preindustrial",-2.37051842604982,1
"preindustrial",-0.404131464986702,1
"preindustrial",0.311997802317677,1
"preindustrial",-1.03376428096689,1
"preindustrial",-1.02612709053034,1
"preindustrial",-1.63380428812711,1
"preindustrial",-0.67106680275075,1
"preindustrial",-0.819273016190174,1
"preindustrial",-0.742739736552678,1
"preindustrial",-2.30843031814238,1
"preindustrial",-1.70890938662552,1
"preindustrial",-1.09239575338836,1
"preindustrial",-1.45938807716088,1
"preindustrial",-2.16242374602817,1
"preindustrial",-0.812736477946947,1
"preindustrial",-1.15704563995141,1
"preindustrial",-2.00578782048218,1
"preindustrial",-1.68713147191553,1
"preindustrial",-1.80837880348935,1
"preindustrial",-1.86434265092409,1
"preindustrial",-0.291787305401268,1
"preindustrial",-0.324362580965023,1
"preindustrial",0.40074564431546,1
"preindustrial",-2.22610048370954,1
"preindustrial",0.132472374597444,1
"preindustrial",-0.698302778323772,1
"preindustrial",-2.01475136301182,1
"preindustrial",-0.741122571140458,1
"preindustrial",-2.41863250874032,1
"preindustrial",-2.60745050375318,1
"preindustrial",0.0372919744571091,1
"preindustrial",-1.65373452512338,1
"preindustrial",-2.08869628249819,1
"preindustrial",-1.24089777740807,1
"preindustrial",0.234623660518666,1
"preindustrial",-1.49758110540214,1
"preindustrial",-3.13512263534991,1
"preindustrial",-2.11463607897693,1
"preindustrial",-0.392369932277376,1
"preindustrial",-2.38543038485559,1
"preindustrial",0.369024111974336,1
"preindustrial",-1.26706301779462,1
"preindustrial",-0.53528584346186,1
"preindustrial",-1.07696420117075,1
"preindustrial",-1.65268639961274,1
"preindustrial",-0.334101356087476,1
"preindustrial",-2.16781341177007,1
"preindustrial",-1.42609753909695,1
"preindustrial",-2.26495392307778,1
"preindustrial",-1.76371974379618,1
"preindustrial",-1.99532490380819,1
"preindustrial",-0.749277785376892,1
"preindustrial",-0.672941004150986,1
"preindustrial",-0.587759087549993,1
"preindustrial",-2.46598595791583,1
"preindustrial",0.0152368989002596,1
"preindustrial",-2.37449704590247,1
"preindustrial",-0.909399305351853,1
"preindustrial",-0.0547499333580276,1
"preindustrial",-0.509946618928803,1
"preindustrial",-1.7135525856293,1
"preindustrial",-1.42102646452121,1
"preindustrial",-0.735509421902415,1
"preindustrial",-2.61429841528044,1
"preindustrial",-3.01895450378109,1
"preindustrial",-0.104302358863774,1
"preindustrial",-1.71102862445051,1
"preindustrial",-1.14068316344943,1
"preindustrial",-1.24116978831391,1
"preindustrial",0.313576405276425,1
"preindustrial",-2.6936646887278,1
"preindustrial",-2.49186924569841,1
"preindustrial",-1.94160990322543,1
"preindustrial",-0.785791491222048,1
"preindustrial",-0.561603967366079,1
"preindustrial",-2.35060441571664,1
"preindustrial",0.259576499601197,1
"preindustrial",-1.1983083946125,1
"preindustrial",-2.15774825072227,1
"preindustrial",-0.875940623771412,1
"preindustrial",-3.08863754440473,1
"preindustrial",-0.604217315803553,1
"preindustrial",0.57814814693637,1
"preindustrial",-0.856456155896137,1
"preindustrial",-2.60745050375318,1
"preindustrial",-0.831355530024183,1
"preindustrial",-2.82646701735214,1
"preindustrial",-1.8019921233941,1
"preindustrial",-0.371955275890822,1
"preindustrial",-0.765479540546776,1
"preindustrial",-0.633686250699907,1
"preindustrial",-1.29503293457838,1
"preindustrial",-2.7172684594225,1
"preindustrial",-1.76358743939539,1
"preindustrial",-1.21487678102962,1
"preindustrial",0.567999430427501,1
"preindustrial",-1.7212010802073,1
"preindustrial",-2.27000261648071,1
"preindustrial",-1.11839654430754,1
"preindustrial",-1.28607403819605,1
"preindustrial",-1.02647141834038,1
"preindustrial",-0.763822975828418,1
"preindustrial",-0.713604482142908,1
"preindustrial",-2.83370754022162,1
"preindustrial",-3.05309560082242,1
"preindustrial",-1.73271499392297,1
"preindustrial",-1.64304931042242,1
"preindustrial",-3.57514505586325,1
"preindustrial",-1.61246942123737,1
"preindustrial",0.211286632917311,1
"preindustrial",-0.367319926831171,1
"preindustrial",-1.35620558719273,1
"preindustrial",-0.731400533758325,1
"preindustrial",-2.1168595717137,1
"preindustrial",0.422234038070584,1
"preindustrial",-2.91331902967692,1
"preindustrial",-1.36702052219834,1
"preindustrial",-2.31983239790168,1
"preindustrial",-0.964155526532197,1
"preindustrial",-0.404404008376294,1
"preindustrial",-1.92722780081951,1
"preindustrial",-1.30732920788347,1
"preindustrial",-3.75257057024977,1
"preindustrial",-0.858268442279108,1
"preindustrial",-1.35468268628798,1
"preindustrial",-1.48895824574604,1
"preindustrial",-1.09767786600459,1
"preindustrial",-1.4875216148376,1
"preindustrial",-1.21873317394369,1
"preindustrial",-1.26502065550591,1
"preindustrial",-2.46444040573821,1
"preindustrial",-1.12853998807064,1
"preindustrial",-2.02115350140018,1
"preindustrial",-1.00805570449977,1
"preindustrial",0.376533608236043,1
"preindustrial",-0.371363050262079,1
"preindustrial",-1.44826147607286,1
"preindustrial",-1.57915815325602,1
"preindustrial",-2.33302140036823,1
"preindustrial",-0.262807326972984,1
"preindustrial",-1.06383376392045,1
"preindustrial",-0.0916025324993315,1
"preindustrial",-1.06684419217248,1
"preindustrial",-1.06890090277661,1
"preindustrial",-1.56594099578998,1
"preindustrial",-1.12656787256951,1
"preindustrial",-0.776662865372437,1
"preindustrial",-0.417599549755499,1
"preindustrial",-1.58955570843751,1
"preindustrial",-0.337190206152076,1
