"model","year","borealization_index"
"ACCESS-ESM1-5",1967,-2.32171510077103
"ACCESS-ESM1-5",1967,-2.29804308811124
"ACCESS-ESM1-5",1968,-0.578680707130602
"ACCESS-ESM1-5",1968,-1.40722725738063
"ACCESS-ESM1-5",1968,-1.14970293269688
"ACCESS-ESM1-5",1968,-1.74211421467599
"ACCESS-ESM1-5",1969,-0.317422085509009
"ACCESS-ESM1-5",1969,-0.490509098580087
"ACCESS-ESM1-5",1969,-0.910497360858729
"ACCESS-ESM1-5",1969,-1.38928102140027
"ACCESS-ESM1-5",1970,-1.77076805868533
"ACCESS-ESM1-5",1970,-0.717496614844927
"ACCESS-ESM1-5",1970,-0.305008386506826
"ACCESS-ESM1-5",1970,-0.609280671844888
"ACCESS-ESM1-5",1971,-0.314920380907334
"ACCESS-ESM1-5",1971,-0.55440401824459
"ACCESS-ESM1-5",1971,-1.164946168458
"ACCESS-ESM1-5",1971,-1.04503173835901
"ACCESS-ESM1-5",1972,-3.01633138611759
"ACCESS-ESM1-5",1972,-1.92407056084038
"ACCESS-ESM1-5",1972,-2.26843115207085
"ACCESS-ESM1-5",1972,-1.47604815210325
"ACCESS-ESM1-5",1973,-0.37243902596696
"ACCESS-ESM1-5",1973,0.832269850216657
"ACCESS-ESM1-5",1973,-0.306677389328543
"ACCESS-ESM1-5",1973,0.498617273651371
"ACCESS-ESM1-5",1974,-1.91065523487949
"ACCESS-ESM1-5",1974,-0.450959716802172
"ACCESS-ESM1-5",1974,-0.882531461300676
"ACCESS-ESM1-5",1974,-0.439447665003711
"ACCESS-ESM1-5",1975,-2.31129136260099
"ACCESS-ESM1-5",1975,-1.48711083197552
"ACCESS-ESM1-5",1975,-2.06746288500687
"ACCESS-ESM1-5",1975,-1.48389604118749
"ACCESS-ESM1-5",1976,-1.57140088151425
"ACCESS-ESM1-5",1976,-2.07487195200786
"ACCESS-ESM1-5",1976,-1.58131967034174
"ACCESS-ESM1-5",1976,-1.20766431565704
"ACCESS-ESM1-5",1977,-1.67189111429905
"ACCESS-ESM1-5",1977,-1.69997119857611
"ACCESS-ESM1-5",1977,-2.61318788810638
"ACCESS-ESM1-5",1977,-0.290506860588017
"ACCESS-ESM1-5",1978,-3.39821810281708
"ACCESS-ESM1-5",1978,-3.92015510386284
"ACCESS-ESM1-5",1978,-3.5719839038096
"ACCESS-ESM1-5",1978,-0.24169803282364
"ACCESS-ESM1-5",1979,-1.14059148289271
"ACCESS-ESM1-5",1979,-1.80760259051275
"ACCESS-ESM1-5",1979,-2.21360753684093
"ACCESS-ESM1-5",1979,-2.48152173568443
"ACCESS-ESM1-5",1980,-1.12307055276084
"ACCESS-ESM1-5",1980,-1.23343535984274
"ACCESS-ESM1-5",1980,-1.19414156690842
"ACCESS-ESM1-5",1980,-1.24157587923396
"ACCESS-ESM1-5",1981,-1.18577899386004
"ACCESS-ESM1-5",1981,-0.310008586380919
"ACCESS-ESM1-5",1981,-1.69370268772256
"ACCESS-ESM1-5",1981,-1.74879022558999
"ACCESS-ESM1-5",1982,-1.38523469106513
"ACCESS-ESM1-5",1982,-2.97054427942959
"ACCESS-ESM1-5",1982,-1.00678551046128
"ACCESS-ESM1-5",1982,-0.773362188698239
"ACCESS-ESM1-5",1983,-1.41183426060866
"ACCESS-ESM1-5",1983,-2.0747153379581
"ACCESS-ESM1-5",1983,-1.16227098821762
"ACCESS-ESM1-5",1983,-1.97872057783484
"ACCESS-ESM1-5",1984,-0.845205574560879
"ACCESS-ESM1-5",1984,-1.98713593280539
"ACCESS-ESM1-5",1984,0.74824953227645
"ACCESS-ESM1-5",1984,-2.5218279980581
"ACCESS-ESM1-5",1985,-1.30133962627799
"ACCESS-ESM1-5",1985,-1.33746270408094
